game_id,team_id,plus_minus,avg_opp_elo,is_home,days_since_last,is_back_to_back
0022100054,1610612743,-12.0,1505.5050931652133,0.0,1.0,1.0
0022100061,1610612747,-8.0,1521.2049771555446,0.0,1.0,1.0
0022100061,1610612760,8.0,1524.7568247901424,1.0,1.0,1.0
0022100066,1610612737,-11.0,1460.3944422212658,0.0,1.0,1.0
0022100066,1610612764,11.0,1484.0953800391887,1.0,1.0,1.0
0022100070,1610612763,3.0,1465.4987722835415,0.0,1.0,1.0
0022100075,1610612742,-31.0,1441.5042637917006,0.0,1.0,1.0
0022100079,1610612753,-7.0,1516.9905217399853,0.0,1.0,1.0
0022100080,1610612740,-6.0,1507.3369755568126,1.0,1.0,1.0
0022100081,1610612761,3.0,1513.542647204103,0.0,1.0,1.0
0022100081,1610612754,-3.0,1514.3740041306764,1.0,1.0,1.0
0022100084,1610612748,26.0,1487.5166928083315,0.0,1.0,1.0
0022100087,1610612743,2.0,1519.4148115330431,0.0,1.0,1.0
0022100088,1610612739,-9.0,1553.5956797925412,0.0,1.0,1.0
0022100091,1610612762,12.0,1472.3887144595794,0.0,1.0,1.0
0022100091,1610612749,-12.0,1488.388274562618,1.0,1.0,1.0
0022100092,1610612765,-26.0,1498.7199880888938,0.0,1.0,1.0
0022100094,1610612766,-3.0,1483.1727032795493,1.0,1.0,1.0
0022100096,1610612757,-10.0,1525.5414584189864,0.0,1.0,1.0
0022100116,1610612742,1.0,1469.426260654997,0.0,1.0,1.0
0022100118,1610612740,-13.0,1529.9107801485864,0.0,1.0,1.0
0022100118,1610612758,13.0,1511.732006777603,1.0,1.0,1.0
0022100119,1610612755,11.0,1449.4798720800206,0.0,1.0,1.0
0022100120,1610612737,-18.0,1481.3255452576582,1.0,1.0,1.0
0022100121,1610612738,17.0,1457.2680963460448,0.0,1.0,1.0
0022100124,1610612765,-6.0,1526.1246098391966,1.0,1.0,1.0
0022100138,1610612757,15.0,1529.1943564072935,1.0,1.0,1.0
0022100141,1610612762,-7.0,1483.1021098443548,0.0,1.0,1.0
0022100145,1610612745,-13.0,1552.897387275702,0.0,1.0,1.0
0022100147,1610612752,7.0,1472.9448282784215,0.0,1.0,1.0
0022100148,1610612751,-23.0,1476.7403430046472,0.0,1.0,1.0
0022100152,1610612744,14.0,1460.6640306292975,1.0,1.0,1.0
0022100153,1610612758,-5.0,1511.734797268883,1.0,1.0,1.0
0022100154,1610612766,-3.0,1510.8157489616806,0.0,1.0,1.0
0022100155,1610612755,-9.0,1463.97541510751,1.0,1.0,1.0
0022100156,1610612737,-12.0,1494.574903949902,0.0,1.0,1.0
0022100161,1610612749,12.0,1502.3940086706803,0.0,1.0,1.0
0022100168,1610612757,-10.0,1539.2216844241298,0.0,1.0,1.0
0022100171,1610612761,6.0,1488.7175839651516,0.0,1.0,1.0
0022100172,1610612754,11.0,1524.0498666963667,0.0,1.0,1.0
0022100173,1610612748,-3.0,1527.9626014521314,0.0,1.0,1.0
0022100188,1610612740,11.0,1526.0944833197093,1.0,1.0,1.0
0022100188,1610612763,-11.0,1525.1740902049498,0.0,1.0,1.0
0022100189,1610612765,6.0,1505.1670000390343,0.0,1.0,1.0
0022100190,1610612738,-2.0,1475.4295457029893,0.0,1.0,1.0
0022100190,1610612739,2.0,1527.0148031164522,1.0,1.0,1.0
0022100191,1610612750,-27.0,1507.4322839031163,0.0,1.0,1.0
0022100198,1610612746,-10.0,1454.2631857160768,1.0,1.0,1.0
0022100202,1610612737,18.0,1528.1288661424287,1.0,1.0,1.0
0022100204,1610612743,-10.0,1498.9249412119461,0.0,1.0,1.0
0022100205,1610612745,-34.0,1533.1409263634273,0.0,1.0,1.0
0022100206,1610612756,3.0,1473.7398245041443,0.0,1.0,1.0
0022100207,1610612760,-13.0,1526.490247248844,1.0,1.0,1.0
0022100208,1610612757,5.0,1538.3611240447715,1.0,1.0,1.0
0022100209,1610612747,-18.0,1445.8995525681187,1.0,1.0,1.0
0022100209,1610612741,18.0,1532.8313073779148,0.0,1.0,1.0
0022100216,1610612751,10.0,1468.7407868058374,1.0,1.0,1.0
0022100224,1610612739,-15.0,1522.200894959299,1.0,1.0,1.0
0022100225,1610612764,-15.0,1474.7706892886117,0.0,1.0,1.0
0022100225,1610612748,15.0,1522.3039174416679,1.0,1.0,1.0
0022100227,1610612750,25.0,1525.2466637794905,1.0,1.0,1.0
0022100231,1610612744,3.0,1457.3271849816322,0.0,1.0,1.0
0022100235,1610612746,-13.0,1478.2623158669037,0.0,1.0,1.0
0022100236,1610612743,-6.0,1517.323484098879,1.0,1.0,1.0
0022100238,1610612761,19.0,1492.4980126198648,0.0,1.0,1.0
0022100240,1610612740,-17.0,1532.6984432597674,0.0,1.0,1.0
0022100240,1610612754,17.0,1525.9194953637743,1.0,1.0,1.0
0022100242,1610612766,-10.0,1517.859733674432,0.0,1.0,1.0
0022100243,1610612738,6.0,1475.674488195599,1.0,1.0,1.0
0022100243,1610612760,-6.0,1509.2107566145148,0.0,1.0,1.0
0022100244,1610612753,-9.0,1515.8415373130376,0.0,1.0,1.0
0022100244,1610612749,9.0,1504.7044943307978,1.0,1.0,1.0
0022100247,1610612758,-18.0,1490.5413899873151,1.0,1.0,1.0
0022100250,1610612752,-6.0,1453.2308960050168,0.0,1.0,1.0
0022100257,1610612741,-32.0,1549.5994423265404,1.0,1.0,1.0
0022100260,1610612756,4.0,1474.7481364622533,0.0,1.0,1.0
0022100268,1610612747,8.0,1433.8549029567328,0.0,1.0,1.0
0022100273,1610612765,-21.0,1510.6616801592788,0.0,1.0,1.0
0022100274,1610612748,-12.0,1521.1226190312684,0.0,1.0,1.0
0022100279,1610612757,-4.0,1523.3282137996146,0.0,1.0,1.0
0022100292,1610612750,1.0,1529.899814204369,0.0,1.0,1.0
0022100293,1610612737,-9.0,1535.0542991066432,1.0,1.0,1.0
0022100293,1610612752,9.0,1484.3793661275117,0.0,1.0,1.0
0022100294,1610612756,6.0,1459.7542110536017,0.0,1.0,1.0
0022100295,1610612753,-13.0,1515.2177862614828,0.0,1.0,1.0
0022100296,1610612741,-3.0,1533.8599078435461,1.0,1.0,1.0
0022100297,1610612766,-3.0,1508.3709993405926,0.0,1.0,1.0
0022100298,1610612764,6.0,1480.3153332276465,0.0,1.0,1.0
0022100299,1610612740,-22.0,1541.2768182190541,0.0,1.0,1.0
0022100299,1610612762,22.0,1490.4982542237526,1.0,1.0,1.0
0022100309,1610612754,-2.0,1514.2147678724982,0.0,1.0,1.0
0022100313,1610612746,-19.0,1470.0260510511202,1.0,1.0,1.0
0022100317,1610612757,18.0,1528.5389742784398,1.0,1.0,1.0
0022100327,1610612758,9.0,1481.8019541247493,0.0,1.0,1.0
0022100329,1610612749,-4.0,1466.2198440701154,0.0,1.0,1.0
0022100330,1610612760,-73.0,1483.3317103187287,0.0,1.0,1.0
0022100340,1610612756,-22.0,1491.3306648391808,0.0,1.0,1.0
0022100343,1610612751,-4.0,1451.7315377128998,1.0,1.0,1.0
0022100344,1610612748,-22.0,1507.8600926302804,0.0,1.0,1.0
0022100345,1610612742,-7.0,1520.7142510636756,1.0,1.0,1.0
0022100346,1610612744,-5.0,1496.3926907265566,1.0,1.0,1.0
0022100347,1610612738,28.0,1487.818455660825,0.0,1.0,1.0
0022100348,1610612746,-5.0,1484.7730281810332,0.0,1.0,1.0
0022100353,1610612766,-3.0,1508.26027699233,1.0,1.0,1.0
0022100355,1610612764,-6.0,1462.9219610664413,0.0,1.0,1.0
0022100358,1610612739,-8.0,1526.3922702431466,0.0,1.0,1.0
0022100359,1610612737,11.0,1510.9573021712642,0.0,1.0,1.0
0022100364,1610612759,-12.0,1530.0714139159888,1.0,1.0,1.0
0022100369,1610612752,-20.0,1508.6243054163615,0.0,1.0,1.0
0022100372,1610612751,-10.0,1465.797870245875,0.0,1.0,1.0
0022100373,1610612742,8.0,1528.1261235468446,0.0,1.0,1.0
0022100378,1610612738,-3.0,1478.60265628706,0.0,1.0,1.0
0022100379,1610612755,-22.0,1513.257107872181,1.0,1.0,1.0
0022100379,1610612762,22.0,1464.343251215764,0.0,1.0,1.0
0022100380,1610612763,13.0,1480.8170591092298,1.0,1.0,1.0
0022100381,1610612743,-12.0,1536.8593809140766,0.0,1.0,1.0
0022100389,1610612747,21.0,1476.1174308962634,0.0,1.0,1.0
0022100393,1610612758,-14.0,1477.911785516741,0.0,1.0,1.0
0022100393,1610612739,14.0,1528.5763763052971,1.0,1.0,1.0
0022100395,1610612745,-7.0,1471.0335538279583,0.0,1.0,1.0
0022100401,1610612759,15.0,1558.1203973950232,1.0,1.0,1.0
0022100403,1610612753,-12.0,1529.9792577406306,0.0,1.0,1.0
0022100408,1610612749,-14.0,1448.5879873248302,0.0,1.0,1.0
0022100410,1610612742,24.0,1527.3195816068196,1.0,1.0,1.0
0022100413,1610612761,-2.0,1502.369900125892,0.0,1.0,1.0
0022100414,1610612744,9.0,1510.7063718058926,0.0,1.0,1.0
0022100416,1610612756,4.0,1496.0142017232524,0.0,1.0,1.0
0022100426,1610612757,-10.0,1533.1640459161783,1.0,1.0,1.0
0022100428,1610612754,9.0,1510.501993904344,1.0,1.0,1.0
0022100429,1610612755,-9.0,1534.2181489440034,0.0,1.0,1.0
0022100431,1610612745,-13.0,1475.5833160179955,1.0,1.0,1.0
0022100432,1610612764,-20.0,1479.4865992411626,0.0,1.0,1.0
0022100442,1610612753,7.0,1529.2611969491506,0.0,1.0,1.0
0022100443,1610612744,-19.0,1504.5206442173805,0.0,1.0,1.0
0022100445,1610612738,7.0,1523.3387796982804,1.0,1.0,1.0
0022100446,1610612749,-29.0,1446.7560028290916,1.0,1.0,1.0
0022100447,1610612762,-6.0,1477.8328270593802,1.0,1.0,1.0
0022100449,1610612765,10.0,1519.9454501065438,1.0,1.0,1.0
0022100459,1610612741,15.0,1505.7157252535142,1.0,1.0,1.0
0022100460,1610612763,-3.0,1484.0783777075799,1.0,1.0,1.0
0022100461,1610612766,-10.0,1507.8065600695581,0.0,1.0,1.0
0022100462,1610612758,-15.0,1508.488519348983,0.0,1.0,1.0
0022100463,1610612759,24.0,1544.5983603588902,0.0,1.0,1.0
0022100476,1610612745,-12.0,1471.1468559873633,0.0,1.0,1.0
0022100477,1610612753,-6.0,1524.2632120490891,1.0,1.0,1.0
0022100478,1610612737,2.0,1460.0886560415454,0.0,1.0,1.0
0022100481,1610612749,7.0,1459.768449668967,0.0,1.0,1.0
0022100482,1610612743,-8.0,1502.380426436539,1.0,1.0,1.0
0022100483,1610612760,-12.0,1478.3089356191797,0.0,1.0,1.0
0022100502,1610612741,12.0,1488.0871857865225,0.0,1.0,1.0
0022100504,1610612759,-6.0,1520.0060832785248,1.0,1.0,1.0
0022100505,1610612763,1.0,1470.817707431474,0.0,1.0,1.0
0022100507,1610612746,-16.0,1480.5682243478889,1.0,1.0,1.0
0022100511,1610612745,-9.0,1467.5274003693562,1.0,1.0,1.0
0022100512,1610612750,-8.0,1537.5726752133621,1.0,1.0,1.0
0022100516,1610612752,9.0,1498.7026024808893,0.0,1.0,1.0
0022100520,1610612747,-5.0,1473.25211448686,0.0,1.0,1.0
0022100522,1610612760,-18.0,1472.5554770265176,0.0,1.0,1.0
0022100524,1610612758,1.0,1497.5945016844817,1.0,1.0,1.0
0022100533,1610612739,-3.0,1512.5406280542043,1.0,1.0,1.0
0022100540,1610612759,-1.0,1534.8689396385594,0.0,1.0,1.0
0022100541,1610612741,1.0,1476.3272686591145,0.0,1.0,1.0
0022100542,1610612746,4.0,1494.6908657552808,0.0,1.0,1.0
0022100543,1610612745,-13.0,1494.0914204348708,1.0,1.0,1.0
0022100544,1610612762,-7.0,1492.662386453685,1.0,1.0,1.0
0022100553,1610612766,-3.0,1540.9447626441809,0.0,1.0,1.0
0022100555,1610612753,-4.0,1533.800940383434,0.0,1.0,1.0
0022100558,1610612742,14.0,1498.940359508343,1.0,1.0,1.0
0022100559,1610612748,-7.0,1442.5130464972765,0.0,1.0,1.0
0022100561,1610612750,18.0,1546.2249871777453,0.0,1.0,1.0
0022100562,1610612763,4.0,1505.8230973970662,0.0,1.0,1.0
0022100565,1610612740,-13.0,1477.1447187752717,1.0,1.0,1.0
0022100570,1610612759,2.0,1508.298437319432,0.0,1.0,1.0
0022100571,1610612754,-8.0,1511.264293819556,1.0,1.0,1.0
0022100573,1610612761,6.0,1510.7709635761416,0.0,1.0,1.0
0022100577,1610612758,-6.0,1494.761877134984,1.0,1.0,1.0
0022100578,1610612738,-3.0,1541.9627245156842,0.0,1.0,1.0
0022100579,1610612765,-30.0,1503.5694997790763,0.0,1.0,1.0
0022100580,1610612744,-5.0,1519.065186071139,0.0,1.0,1.0
0022100592,1610612749,-8.0,1432.9286719166143,0.0,1.0,1.0
0022100594,1610612762,-12.0,1506.8705201778585,0.0,1.0,1.0
0022100597,1610612746,13.0,1524.7191716288946,1.0,1.0,1.0
0022100598,1610612753,-2.0,1531.0760628324729,1.0,1.0,1.0
0022100606,1610612763,8.0,1484.526804939866,0.0,1.0,1.0
0022100486,1610612751,-6.0,1478.3264296734778,0.0,1.0,1.0
0022100486,1610612757,6.0,1534.3887715564638,1.0,1.0,1.0
0022100610,1610612759,-15.0,1500.2976338192016,0.0,1.0,1.0
0022100611,1610612739,1.0,1495.421474438458,0.0,1.0,1.0
0022100611,1610612758,-1.0,1513.1616212433985,1.0,1.0,1.0
0022100711,1610612745,-20.0,1506.1643848051092,1.0,1.0,1.0
0022100415,1610612765,-46.0,1499.9666061523642,0.0,1.0,1.0
0022100620,1610612764,6.0,1514.3366102225052,1.0,1.0,1.0
0022100625,1610612741,-26.0,1471.2133779529254,1.0,1.0,1.0
0022100630,1610612751,-21.0,1490.9264576654948,1.0,1.0,1.0
0022100637,1610612744,42.0,1536.9548268809256,0.0,1.0,1.0
0022100639,1610612763,-27.0,1498.0003712149219,1.0,1.0,1.0
0022100641,1610612761,7.0,1515.144301073805,0.0,1.0,1.0
0022100643,1610612737,-9.0,1488.0847253490447,1.0,1.0,1.0
0022100645,1610612748,-11.0,1442.100009854406,1.0,1.0,1.0
0022100645,1610612755,11.0,1488.9419015414378,0.0,1.0,1.0
0022100646,1610612739,5.0,1496.2421101265234,0.0,1.0,1.0
0022100647,1610612738,2.0,1510.386283148639,1.0,1.0,1.0
0022100647,1610612741,-2.0,1472.9222141722046,0.0,1.0,1.0
0022100648,1610612759,7.0,1491.7695742503831,1.0,1.0,1.0
0022100650,1610612742,16.0,1514.2751095344718,1.0,1.0,1.0
0022100650,1610612753,-16.0,1526.136362992935,0.0,1.0,1.0
0022100653,1610612743,-23.0,1487.4618257233794,1.0,1.0,1.0
0022100664,1610612756,14.0,1478.2235915506594,0.0,1.0,1.0
0022100665,1610612762,-6.0,1485.9624785072456,0.0,1.0,1.0
0022100666,1610612752,-2.0,1447.4445758365275,1.0,1.0,1.0
0022100670,1610612750,-12.0,1506.188270773947,0.0,1.0,1.0
0022100679,1610612765,2.0,1534.6606985924502,0.0,1.0,1.0
0022100682,1610612742,-8.0,1490.7580000623211,1.0,1.0,1.0
0022100683,1610612754,4.0,1512.3182869777402,0.0,1.0,1.0
0022100694,1610612744,2.0,1529.9079797683066,1.0,1.0,1.0
0022100695,1610612760,-7.0,1527.5008464014468,0.0,1.0,1.0
0022100696,1610612749,6.0,1478.1044197168108,1.0,1.0,1.0
0022100709,1610612752,-2.0,1460.4204135203333,0.0,1.0,1.0
0022100713,1610612762,-6.0,1476.0794663334848,0.0,1.0,1.0
0022100730,1610612741,1.0,1484.5204496145436,0.0,1.0,1.0
0022100454,1610612740,-10.0,1517.8351795779388,0.0,1.0,1.0
0022100453,1610612751,-6.0,1499.400907467904,1.0,1.0,1.0
0022100453,1610612743,6.0,1491.4684376115854,0.0,1.0,1.0
0022100472,1610612761,-6.0,1528.2960641163263,0.0,1.0,1.0
0022100723,1610612766,32.0,1477.4574323086106,0.0,1.0,1.0
0022100724,1610612746,9.0,1515.7164202777662,0.0,1.0,1.0
0022100725,1610612758,-17.0,1469.8048037192273,0.0,1.0,1.0
0022100728,1610612759,-8.0,1492.913492158472,1.0,1.0,1.0
0022100732,1610612742,20.0,1504.5600184070443,0.0,1.0,1.0
0022100732,1610612757,-20.0,1507.5106474013348,1.0,1.0,1.0
0022100735,1610612747,-3.0,1494.372484985883,0.0,1.0,1.0
0022100743,1610612750,-10.0,1506.7322072550842,0.0,1.0,1.0
0022100745,1610612738,10.0,1484.558244677434,0.0,1.0,1.0
0022100745,1610612740,-10.0,1542.7286698625915,1.0,1.0,1.0
0022100746,1610612754,-27.0,1538.0602332634471,0.0,1.0,1.0
0022100748,1610612748,-4.0,1503.7530697975644,1.0,1.0,1.0
0022100749,1610612763,20.0,1514.9704066183256,1.0,1.0,1.0
0022100755,1610612742,-2.0,1505.1009532926225,0.0,1.0,1.0
0022100759,1610612739,3.0,1484.7054163372457,1.0,1.0,1.0
0022100760,1610612746,-6.0,1507.316895021949,0.0,1.0,1.0
0022100765,1610612757,-17.0,1493.5445474975998,0.0,1.0,1.0
0022100767,1610612737,-6.0,1509.6110081812897,1.0,1.0,1.0
0022100766,1610612740,10.0,1554.087450376226,0.0,1.0,1.0
0022100771,1610612744,4.0,1489.2872107310247,0.0,1.0,1.0
0022100784,1610612748,-4.0,1518.6069872315838,0.0,1.0,1.0
0022100784,1610612761,4.0,1533.76916179686,1.0,1.0,1.0
0022100773,1610612753,1.0,1503.7353798111183,0.0,1.0,1.0
0022100774,1610612764,3.0,1484.2132335963677,0.0,1.0,1.0
0022100779,1610612743,-4.0,1495.74062259436,0.0,1.0,1.0
0022100780,1610612751,-11.0,1513.8886940605955,0.0,1.0,1.0
0022100785,1610612758,-12.0,1480.0404902975506,0.0,1.0,1.0
0022100786,1610612747,-1.0,1504.3610318188666,0.0,1.0,1.0
0022100788,1610612765,-9.0,1518.42234610706,1.0,1.0,1.0
0022100789,1610612741,7.0,1478.011695888226,0.0,1.0,1.0
0022100790,1610612737,-11.0,1528.566320312308,0.0,1.0,1.0
0022100790,1610612761,11.0,1539.040488885766,1.0,1.0,1.0
0022100792,1610612759,25.0,1538.1666511070484,1.0,1.0,1.0
0022100797,1610612766,-18.0,1476.309817645032,1.0,1.0,1.0
0022100800,1610612757,-29.0,1470.6838975872618,1.0,1.0,1.0
0022100801,1610612760,-10.0,1504.5689073302542,0.0,1.0,1.0
0022100806,1610612753,-33.0,1495.524864066017,1.0,1.0,1.0
0022100809,1610612749,24.0,1514.9102691130856,0.0,1.0,1.0
0022100812,1610612741,-3.0,1487.4057477094257,1.0,1.0,1.0
0022100815,1610612756,5.0,1491.7874546027347,0.0,1.0,1.0
0022100821,1610612752,-17.0,1511.6908030246982,0.0,1.0,1.0
0022100829,1610612757,2.0,1463.9392786368626,1.0,1.0,1.0
0022100829,1610612747,-2.0,1516.9612085102722,0.0,1.0,1.0
0022100830,1610612758,13.0,1478.3913684869087,1.0,1.0,1.0
0022100830,1610612750,-13.0,1500.997226145693,0.0,1.0,1.0
0022100834,1610612761,19.0,1511.7344102266345,0.0,1.0,1.0
0022100837,1610612744,-2.0,1467.1511342513436,1.0,1.0,1.0
0022100838,1610612765,-22.0,1531.7694333222344,1.0,1.0,1.0
0022100846,1610612766,-7.0,1473.5345031262398,1.0,1.0,1.0
0022100848,1610612759,10.0,1535.873112245426,0.0,1.0,1.0
0022100849,1610612739,-10.0,1448.6262120780677,0.0,1.0,1.0
0022100849,1610612755,10.0,1492.3338750931928,1.0,1.0,1.0
0022100850,1610612743,1.0,1499.419537084557,0.0,1.0,1.0
0022100852,1610612741,5.0,1486.8784429268512,1.0,1.0,1.0
0022100852,1610612760,-5.0,1517.1971135692474,0.0,1.0,1.0
0022100855,1610612753,-27.0,1514.8773501685316,0.0,1.0,1.0
0022100870,1610612749,9.0,1521.747831055237,1.0,1.0,1.0
0022100872,1610612740,-12.0,1489.292937047693,1.0,1.0,1.0
0022100873,1610612746,-7.0,1521.1605837013403,0.0,1.0,1.0
0022100874,1610612737,21.0,1519.143649106676,0.0,1.0,1.0
0022100875,1610612738,-1.0,1477.0449817987542,1.0,1.0,1.0
0022100876,1610612754,5.0,1516.6827508506622,1.0,1.0,1.0
0022100879,1610612763,-4.0,1492.2841310978788,1.0,1.0,1.0
0022100880,1610612750,-12.0,1487.3790305176562,1.0,1.0,1.0
0022100882,1610612756,3.0,1504.2842613683758,1.0,1.0,1.0
0022100464,1610612764,14.0,1524.358356182027,0.0,1.0,1.0
0022100464,1610612751,-14.0,1521.3182967645705,1.0,1.0,1.0
0022100888,1610612745,-31.0,1519.2198725383948,0.0,1.0,1.0
0022100897,1610612760,4.0,1523.7686138600482,0.0,1.0,1.0
0022100901,1610612750,-31.0,1500.4243990932855,1.0,1.0,1.0
0022100902,1610612756,-15.0,1482.026626555611,1.0,1.0,1.0
0022100906,1610612761,-27.0,1499.1183596060387,0.0,1.0,1.0
0022100907,1610612764,-6.0,1515.5735341887196,0.0,1.0,1.0
0022100908,1610612748,4.0,1486.775009924416,1.0,1.0,1.0
0022100908,1610612759,-4.0,1518.9503535659837,0.0,1.0,1.0
0022100914,1610612738,-21.0,1452.0850100296768,0.0,1.0,1.0
0022100915,1610612765,1.0,1518.4730970315936,0.0,1.0,1.0
0022100918,1610612743,32.0,1479.3443774311304,0.0,1.0,1.0
0022100921,1610612754,-16.0,1488.6417643034677,0.0,1.0,1.0
0022100924,1610612766,-24.0,1506.45381456559,0.0,1.0,1.0
0022100928,1610612761,1.0,1498.0983623390014,1.0,1.0,1.0
0022100928,1610612751,-1.0,1535.214962648356,0.0,1.0,1.0
0022100930,1610612750,15.0,1503.9494339911125,1.0,1.0,1.0
0022100935,1610612745,-5.0,1523.4641585884683,1.0,1.0,1.0
0022100941,1610612748,6.0,1494.8750212739587,0.0,1.0,1.0
0022100944,1610612758,3.0,1513.2135713896414,0.0,1.0,1.0
0022100458,1610612761,-6.0,1475.7596124850631,1.0,1.0,1.0
0022100946,1610612765,5.0,1518.8038847664059,1.0,1.0,1.0
0022100948,1610612737,3.0,1518.3232209245023,0.0,1.0,1.0
0022100949,1610612741,-6.0,1500.8055467034148,1.0,1.0,1.0
0022100956,1610612755,-17.0,1511.2119808949803,0.0,1.0,1.0
0022100957,1610612753,-28.0,1496.2614161951087,0.0,1.0,1.0
0022100958,1610612750,14.0,1477.5196795928864,1.0,1.0,1.0
0022100964,1610612763,-11.0,1472.317809206407,0.0,1.0,1.0
0022100528,1610612743,7.0,1460.9191506841735,1.0,1.0,1.0
0022100970,1610612745,-17.0,1542.6052416867963,0.0,1.0,1.0
0022100972,1610612762,-8.0,1504.771703831456,0.0,1.0,1.0
0022100974,1610612752,16.0,1547.9292240926059,0.0,1.0,1.0
0022100980,1610612744,15.0,1493.0246622058453,1.0,1.0,1.0
0022100981,1610612766,-14.0,1508.262300691079,1.0,1.0,1.0
0022100983,1610612756,21.0,1471.6892062580343,0.0,1.0,1.0
0022100984,1610612749,9.0,1519.0138659812,1.0,1.0,1.0
0022100986,1610612760,-30.0,1529.3663835591299,0.0,1.0,1.0
0022100987,1610612753,6.0,1526.980257949327,0.0,1.0,1.0
0022100987,1610612740,-6.0,1515.81581258329,1.0,1.0,1.0
0022100992,1610612746,6.0,1495.3027690909541,1.0,1.0,1.0
0022100994,1610612743,-11.0,1451.7892585551706,1.0,1.0,1.0
0022101005,1610612748,-9.0,1501.6562065992289,1.0,1.0,1.0
0022101005,1610612750,9.0,1468.9445092817273,0.0,1.0,1.0
0022101006,1610612739,-10.0,1470.0143207654892,0.0,1.0,1.0
0022101007,1610612759,-11.0,1494.9783372361237,1.0,1.0,1.0
0022101009,1610612761,12.0,1463.5898190362157,0.0,1.0,1.0
0022101010,1610612762,9.0,1481.602435192666,1.0,1.0,1.0
0022101011,1610612764,-9.0,1476.2515650310936,0.0,1.0,1.0
0022101016,1610612754,-3.0,1465.8135520259154,0.0,1.0,1.0
0022101020,1610612746,-9.0,1482.6381815604257,0.0,1.0,1.0
0022101021,1610612737,9.0,1488.6769296848754,1.0,1.0,1.0
0022101022,1610612755,-4.0,1513.7101997651773,1.0,1.0,1.0
0022101023,1610612760,-18.0,1552.8903386474396,1.0,1.0,1.0
0022101028,1610612747,-11.0,1521.4099205062814,1.0,1.0,1.0
0022101036,1610612751,-2.0,1508.9295037720046,1.0,1.0,1.0
0022101038,1610612756,17.0,1467.787941719129,0.0,1.0,1.0
0022101059,1610612742,-21.0,1514.0975781876195,0.0,1.0,1.0
0022101060,1610612739,4.0,1509.1628571367687,1.0,1.0,1.0
0022101061,1610612747,-8.0,1526.933878327414,0.0,1.0,1.0
0022101061,1610612764,8.0,1456.5687972361484,1.0,1.0,1.0
0022101071,1610612740,-3.0,1528.9437010804886,0.0,1.0,1.0
0022101073,1610612757,4.0,1536.7493009442153,0.0,1.0,1.0
0022101074,1610612755,7.0,1519.5723782737884,1.0,1.0,1.0
0022101075,1610612762,1.0,1479.3389644302974,0.0,1.0,1.0
0022101076,1610612761,-14.0,1488.8543241021957,0.0,1.0,1.0
0022101077,1610612745,18.0,1554.4373194097057,1.0,1.0,1.0
0022101078,1610612760,-9.0,1521.59125947762,1.0,1.0,1.0
0022101078,1610612738,9.0,1476.354723661478,0.0,1.0,1.0
0022101082,1610612741,-28.0,1517.57090677243,0.0,1.0,1.0
0022101084,1610612752,15.0,1533.985699446375,0.0,1.0,1.0
0022101085,1610612737,-21.0,1486.2623629332757,0.0,1.0,1.0
0022101088,1610612744,14.0,1528.1889397314403,0.0,1.0,1.0
0022101091,1610612753,-14.0,1491.9471845500718,0.0,1.0,1.0
0022101096,1610612763,30.0,1445.2187291443238,1.0,1.0,1.0
0022101096,1610612754,-30.0,1438.9341858061612,0.0,1.0,1.0
0022101099,1610612756,10.0,1469.9007980372478,0.0,1.0,1.0
0022101101,1610612764,3.0,1473.2878051943062,0.0,1.0,1.0
0022101111,1610612748,-15.0,1499.3874201501465,1.0,1.0,1.0
0022101114,1610612745,17.0,1542.1904984620712,0.0,1.0,1.0
0022101114,1610612757,-17.0,1510.813978700933,1.0,1.0,1.0
0022101119,1610612740,8.0,1508.0120164457999,1.0,1.0,1.0
0022101120,1610612751,-9.0,1540.2201451970168,1.0,1.0,1.0
0022101122,1610612766,-4.0,1488.87834621733,1.0,1.0,1.0
0022101126,1610612752,5.0,1531.5131572263776,1.0,1.0,1.0
0022101127,1610612738,-3.0,1480.7827894542274,0.0,1.0,1.0
0022101129,1610612744,-28.0,1525.4186085880935,0.0,1.0,1.0
0022101132,1610612741,13.0,1542.1308340045266,0.0,1.0,1.0
0022101136,1610612742,8.0,1493.4363496739052,0.0,1.0,1.0
0022101138,1610612764,17.0,1469.007758471308,1.0,1.0,1.0
0022100452,1610612737,24.0,1460.817904982972,1.0,1.0,1.0
0022100452,1610612739,-24.0,1510.7256198030163,0.0,1.0,1.0
0022101156,1610612749,-34.0,1530.5788967696953,1.0,1.0,1.0
0022101156,1610612746,34.0,1482.9588264833556,0.0,1.0,1.0
0022101157,1610612765,9.0,1498.5002486153123,0.0,1.0,1.0
0022101160,1610612747,-3.0,1522.426462300914,1.0,1.0,1.0
0022101170,1610612755,4.0,1533.423085570791,0.0,1.0,1.0
0022101170,1610612739,-4.0,1505.7835610128247,1.0,1.0,1.0
0022101171,1610612752,30.0,1501.6065797536799,0.0,1.0,1.0
0022101172,1610612748,5.0,1501.1921091559282,0.0,1.0,1.0
0022101176,1610612744,19.0,1537.7464645373411,0.0,1.0,1.0
0022101191,1610612751,12.0,1506.8896908899753,0.0,1.0,1.0
0022101192,1610612764,-15.0,1493.4560404012614,0.0,1.0,1.0
0022101192,1610612737,15.0,1474.827328650854,1.0,1.0,1.0
0022101193,1610612741,-23.0,1524.6963368730017,1.0,1.0,1.0
